show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s1953,Movie,Kevin James Doyle: The 30 Year Old Virgin,Cory Cavin,Kevin James Doyle,,,2020,18+,81 min,"Arts, Entertainment, and Culture, Comedy","Growing up in a devoutly Christian home, Kevin was saving sex for marriage. After moving to NYC to pursue acting, he quickly fell in love & got engaged. A month before his wedding, he called it off & found himself as a 30 year old virgin."
s1954,Movie,Kevin Hart Presents: Plastic Cup Boyz,Jay Chapman,"Kevin Hart, Will 'Spank' Horton, Na'im Lynn, Joey Wellis",,,2014,18+,83 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Led by Kevin Hart, The Plastic Cup Boyz are stepping into the spotlight with their stand-up and sketches. Joey Wells, Will """"Spank"""" Horton, and Na'im Lynn take the stage in this comedy special taped at the House of Blues in San Diego."
s1955,Movie,Kevin Hart Presents: Keith Robinson - Back of the Bus Funny,Leslie Small,Keith Robinson,,,2014,18+,68 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Kevin Hart presents comedy club legend Keith Robinson, who brings his in-your-face style to everything from the moment he stopped liking his own son to the real reason why Obama was elected. It's everything you might expect from the man who taught Kevin Hart how to be a comedian."
s1956,Movie,Kesari,Anurag Singh,"Akshay Kumar, Parineeti Chopra, Suvinder Vicky",India,,2019,16+,153 min,"Action, Drama, Historical","Based on an incredible true story of the Battle of Saragarhi in which an army of 21 Sikhs fought against 10,000 Afghans in 1897."
s1957,Movie,Kentucky Fried Movie,John Landis,"Marilyn Joi, Saul Kahan, David Zucker, Marcy Goldman",,,1977,18+,83 min,Comedy,Directed by the legendary John Landis (Animal House; The Blues Brothers); The Kentucky Fried Movie features a lewd; loosely connected collection of skits that spoof blaxploitation films; news shows; porno movies; TV commercials; kung fu flicks and more!
s1958,TV Show,KenIchi: The Mightiest Disciple (English Dub),,"Josh Grelle, Carrie Savage",,,2007,13+,4 Seasons,"Action, Animation, Anime","Wishing to protect the things he loves and determined to have the strength to face the increasing adversity, KenIchi must learn various martial arts from the dojo's resident masters, taking Karate, Muay Thai, Ju Jitsu and Chinese Martial Arts and combining them to create his own fighting style!"
s1959,TV Show,Kemurikusa.,,,,,2019,TV-NR,1 Season,TV Shows,"A story about three sisters struggling to survive in a desolate world surrounded by decaying buildings and red fog. The story revolves around Rin, a girl with an updo. There's also Ritsu, the big sister who has cat ears and is always calm, and Rina, the innocent, cheerful one dressed in a maid's costume. Just what is it that these sisters are after in this mysterious world?"
s1960,Movie,Kathleen Madigan: Madigan Again,Jay Chapman,Kathleen Madigan,,,2013,18+,65 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Comic Kathleen Madigan delivers new material derived from time spent with her Irish Catholic Midwest family, eating random pills out of her mother's purse, touring Afghanistan, her unparalleled love of John Denver and more."
s1961,Movie,Katherine,Jeremy Kagan,"Sissy Spacek, Art Carney, Jane Wyatt, Henry Winkler, Julie Kavner",,,1975,,97 min,Drama,"Absorbing story of a young heiress who rejects her pampered lifestyle and becomes a violent revolutionary rebelling against social injustices and the system that spawned them. Spacek is remarkably convincing in this demanding role. The movie tends to remind one of the Patty Hearst case and features good, solid storytelling."
s1962,Movie,Katha Sangama,"Chandrajith Belliappa, Karan Ananth, Shashi Kumar, Rahul PK, Jamadagni Manoj, Kiranraj K, Jai Shankar A","Rishab Shetty, Kishore, Haripriya, Raj B Shetty, Avinash, Yagna Shetty, Prakash Belawadi, Balaji Manohar, Pramod Shetty, Sowmya Jagannmurthy",,,2019,13+,154 min,International,Kathasangama is an anthology movie comprising of 7 short stories.
s1963,TV Show,Kashmir The Story,,,,,2018,13+,1 Season,TV Shows,"Kashmir The Story is a documentary which gives an insight into the conflict-ridden region, showcasing facts as they are. The purely observational piece of storytelling is an honest attempt to showcase life in the valley."
s1964,Movie,Karma,Joy Rosalyn,"Dan-Neika Clay, Jamal Woolard, Joy Rosalyn, Chriss Childress, Jan Jo, Jaime Joseph, Naomi Mack, Maria Artis, Tywayne Wheat, Jamey Clay-Brown, Lieutenant Williams",,,2018,,127 min,Suspense,"It's Ciana's birthday and she is lucky enough to have six friends to spend it with. After a celebration the seven of them cozy up on the beach to socialize and tell scary stories, Little do they know they're about to endure a real life scary story of their own. When one of the girls is attacked her friends turn around attack her attackers. Murder, resentment, betrayal and karma consume them."
s1965,TV Show,Karakuri Circus,,"Saiga Masaru:Chihiro Ueda, Narumi Kato:Rikiya Koyama, Shirogane Saiga:Megumi Hayashibara, Eiryo Ashihana:Takahiro Sakurai, Guy Christophe Rech:Nozomu Sasaki",,,2019,TV-NR,1 Season,TV Shows,"After inheriting the family fortune, eleven-year-old Masaru Saiga is targeted by kidnappers armed with bizarre and deadly puppets. He escapes once aided by circus employee Narumi Kato, but the kidnappers soon catch up with them. Just when all seems lost, the two are saved by the mysterious Shirogane who wields her own marionette. From then on, the trio’s fates become inexorably intertwined..."
s1966,Movie,Kapatadhaari (4K UHD),Pradeep Krishnamoorthy,"Sumanth, Nanditha Swetha, Nasser, JP",India,,2021,13+,137 min,Suspense,A passionate traffic police who is bored of his routine job stumbles across some skeletons which ignite his soulless life. When he probes into the case he comes across a cop who had investigated the case in the past.
s1967,Movie,Kapatadhaari,Pradeep Krishnamoorthy,"Sumanth, Nanditha Swetha, Nasser, JP",India,,2021,NR,137 min,Suspense,A passionate traffic police who is bored of his routine job stumbles across some skeletons which ignite his soulless life. When he probes into the case he comes across a cop who had investigated the case in the past.
s1968,Movie,Kanye West: A Higher Power,Brian Aabech,"Ashley Pearson, Gemma Calvert, Dorian Lynskey, Daniel Cain",,,2020,16+,58 min,Documentary,"Kanye West is one of the most recognizable rappers of the 21st Century. However, controversial statements would be a constant factor in his career, affecting his life and causing uproar around the pop culture world."
s1969,Movie,Kanji Ishiwara: The Man Who Triggered the War,Paul Jenkins,,,,2018,ALL,52 min,"Documentary, Special Interest","Most people think that World War II started on September 1st, 1939, when the Germans invaded Poland, and then spread to Asia on September 7th 1941, after the Japanese attacked Pearl Harbor. However, World War II actually started ten years earlier, when Manchuria was invaded by a now-forgotten Japanese general: Kanji Ishiwara. This is the little known truth about the most famous war in history."
s1970,Movie,Kandam,Pras Lingam,"Amit Bhargav, Thenuka Kantharajah",,,2020,16+,60 min,Science Fiction,"Kandam, follows the story of an unsuspecting fisherman, a genetics scientist, and a medical professor, who find themselves on the threshold of millennia of mystery. The research and subsequent cloning intimidate the scientific community, and thrust them into a race for life. Kandam is a seamless amalgamation of science, action, fiction, mythology and history."
s1971,Movie,Kalank,Abhishek Varman,"Varun Dhawan, Alia Bhatt, Madhuri Dixit, Aditya Roy Kapoor, Sonakshi Sinha, Sanjay Dutt",India,,2019,13+,166 min,"Drama, International, Romance","Set in 1945, in Pre-Independent India, ‘Kalank’ is the story of a vivid and ethereal world, lost when the fire of Partition engulfs the city and the country. It’s the story of the shades of Reds in their lives as they yearn for hues of love while Husnabad gets soaked in the reds of violence and revenge."
s1972,Movie,Kaka Ji - Son of Royal Sardar,Mandeep Benipal,"Dev Kharoud, Aarushi Sharma, Jagjeet Sandhu",,,2019,13+,123 min,"Comedy, Drama, Romance","The story of Kaka Ji highlights the era of the 90s in Punjab when the notorious gang Kale Kachia Wale was dominant in the state. Kaka Ji is the son of royal Sardar Kartar Singh Brar falls in love with Deepi, a young girl from the adjacent village. Things take a turn when Kaka Ji gets trapped by the gang while trying to save the love of his life."
s1973,TV Show,Kaijudo: Rise of the Duel Masters,,,,,2013,TV-Y7,1 Season,"Animation, Kids","Kaijudo is an animated series that follows the adventures of a young hero, Ray, who possesses the ability to befriend and duel alongside fantastical creatures from a parallel dimension. Ray must join the ranks of the mysterious Duel Masters and master the ancient art of Kaijudo to ensure the survival of both races before it is too late."
s1974,Movie,Kadaikutty Singam,Pandiraj,"Karthi, Sayyeshaa, Sathyaraj, Priya Bhavani Shankar, Arthana Vijayakumar, Soori",India,,2018,ALL,148 min,"Action, Adventure, Drama","Gunasingam, a family-loving farmer who hails from a small town, tries his best to keep his big family united."
s1975,TV Show,Kabukibu!,,,,,2017,TV-14,1 Season,"Anime, Comedy, International","Kurogo Kurusu, is a high school student with an almost annoying love of kabuki. The only problem for him is that his school doesn’t have a club for it. He decides to take matters into his own hands and create a kabuki club."
s1976,TV Show,Kabaneri of the Iron Fortress (Original Japanese Version) (English Subtitled),,,,,2016,TV-MA,1 Season,Anime,"The world is overrun with Kabane, zombie-like creatures with an appetite for human flesh. While the last of humanity has retreated into fortress-like stations connected by armored trains, there are few that remain as hopeful as Ikoma."
s1977,Movie,Kabadadaari (4K UHD),Pradeep Krishnamoorthy,"Sibi Sathyaraj, Nanditha Swetha, Nasser, JP",India,,2021,16+,137 min,Suspense,A passionate traffic police who is bored of his routine job stumbles across some skeletons which ignite his soulless life. When he probes into the case he comes across a cop who had investigated the case in the past.
s1978,Movie,Kabadadaari,Pradeep Krishnamoorthy,"Sibi Sathyaraj, Nanditha Swetha, Nasser, JP",India,,2021,16+,137 min,Suspense,A passionate traffic police who is bored of his routine job stumbles across some skeletons which ignite his soulless life. When he probes into the case he comes across a cop who had investigated the case in the past.
s1979,Movie,Kaappaan,K V Anand,"Suriya, Mohanlal, Arya, Sayyeesha, Samuthirakani, Bomman Irani",,,2019,13+,164 min,"Action, International","In a world of political rivalry and corporate expansion, competition for supremacy is prevalent. Amidst such harsh climate for dominance, the lives of visionaries and leaders are always under threat. This film is about the life of security forces for such men. The challenges that they face, the risks that they take and their personal life, friends and love."
s1980,Movie,Kaala (Telugu),Pa.Ranjith,"Super Star Rajinikanth, Nana Patekar, Huma Qureshi, Eswari Rao, Anjali Patil, Samuthirakani, Pankaj Tripathi, Manikandan, Dileepan",,,2018,13+,160 min,"Action, Adventure, International","Kaala (aka) Karikaalan is a representative of the people living in Dharavi, a big slum in Mumbai. When a political leader tries to grab the land they are living in, Kaala rises to the occasion and takes his people on a journey to resist the politcian’s plans, like a true leader."
s1981,Movie,Kaala (Tamil),Pa.Ranjith,"Super Star Rajinikanth, Nana Patekar, Huma Qureshi, Eswari Rao, Anjali Patil, Samuthirakani, Pankaj Tripathi, Manikandan, Dileepan",,,2018,13+,161 min,"Action, Adventure, International","Kaala (aka) Karikaalan is a representative of the people living in Dharavi, a big slum in Mumbai. When a political leader tries to grab the land they are living in, Kaala rises to the occasion and takes his people on a journey to resist the politcian’s plans, like a true leader."
s1982,Movie,Kaala (Malayalam),Pa.Ranjith,"Super Star Rajinikanth, Nana Patekar, Huma Qureshi, Eswari Rao, Anjali Patil, Samuthirakani, Pankaj Tripathi, Manikandan, Dileepan",,,2018,13+,161 min,"Action, Adventure, Kids","Kaala (aka) Karikaalan is a representative of the people living in Dharavi, a big slum in Mumbai. When a political leader tries to grab the land they are living in, Kaala rises to the occasion and takes his people on a journey to resist the politcian’s plans, like a true leader."
s1983,Movie,Kaafi Filmy,Omar Iyer,Angad Singh Ranyal,,,2018,16+,53 min,"Arts, Entertainment, and Culture","Angad Singh Ranyal is filmy, not the type to hold his belt buckle and dance at every Salman Khan song, rather the type who likes to watch their movie in peace. The stand-up special has observational humor and storytelling with a sprinkle of filmy-ness. Hopefully by the end of the show, you too will say- Angad, you are Kaafi Funny."
